	ALT_D2S	Alt_Count	Alt_Density	Alt_WESA_PEEPS	Count	CountNum	D2S	Date	Day	Density	FurtherCounts	Group	ID	Map	Method	Month	Observations	RecordID	Site	SiteID	Source	Time	Time_Duplicate	WESA_PEEPS	Year
1463					0	3	215	2013-07-21 00:00:00	21			WESA	COBE2013721_W3			7		COBE2013721	Columbia Beach	COBE	Manual	12:30:00			2013
1464					0	4	200	2013-07-21 00:00:00	21			WESA	COBE2013721_W4			7		COBE2013721	Columbia Beach	COBE	Manual	12:45:00			2013
1465					0	5	185	2013-07-21 00:00:00	21			WESA	COBE2013721_W5			7		COBE2013721	Columbia Beach	COBE	Manual	13:00:00			2013
1466					0	6	170	2013-07-21 00:00:00	21			WESA	COBE2013721_W6			7		COBE2013721	Columbia Beach	COBE	Manual	13:15:00			2013
1467					0	7	160	2013-07-21 00:00:00	21			WESA	COBE2013721_W7			7		COBE2013721	Columbia Beach	COBE	Manual	13:30:00			2013
1468					0	8	150	2013-07-21 00:00:00	21			WESA	COBE2013721_W8			7		COBE2013721	Columbia Beach	COBE	Manual	13:45:00			2013
1469					0	9	140	2013-07-21 00:00:00	21			WESA	COBE2013721_W9			7		COBE2013721	Columbia Beach	COBE	Manual	14:00:00			2013
1470					0	10	130	2013-07-21 00:00:00	21			WESA	COBE2013721_W10			7		COBE2013721	Columbia Beach	COBE	Manual	14:15:00			2013
1471					0	11	120	2013-07-21 00:00:00	21			WESA	COBE2013721_W11			7		COBE2013721	Columbia Beach	COBE	Manual	14:30:00			2013
1472					0	1		2013-07-20 00:00:00	20			WESA	FRCR2013720_W1			7		FRCR2013720	French Creek	FRCR	Manual	11:00:00			2013
1473					0	2		2013-07-20 00:00:00	20			WESA	FRCR2013720_W2			7		FRCR2013720	French Creek	FRCR	Manual	11:15:00			2013
1474					0	3		2013-07-20 00:00:00	20			WESA	FRCR2013720_W3			7		FRCR2013720	French Creek	FRCR	Manual	11:30:00			2013
1475					0	4		2013-07-20 00:00:00	20			WESA	FRCR2013720_W4			7		FRCR2013720	French Creek	FRCR	Manual	11:45:00			2013
1476					0	5		2013-07-20 00:00:00	20			WESA	FRCR2013720_W5			7		FRCR2013720	French Creek	FRCR	Manual	12:00:00			2013
1477					0	6		2013-07-20 00:00:00	20			WESA	FRCR2013720_W6			7		FRCR2013720	French Creek	FRCR	Manual	12:15:00			2013
1478					3	7	200	2013-07-20 00:00:00	20			WESA	FRCR2013720_W7		Direct Count (DC) 	7	Tidal Pond	FRCR2013720	French Creek	FRCR	Manual	12:30:00		WESA	2013
1479					0	8		2013-07-20 00:00:00	20			WESA	FRCR2013720_W8			7		FRCR2013720	French Creek	FRCR	Manual	12:45:00			2013
1480					0	9		2013-07-20 00:00:00	20			WESA	FRCR2013720_W9			7		FRCR2013720	French Creek	FRCR	Manual	13:00:00			2013
1481					0	10		2013-07-20 00:00:00	20			WESA	FRCR2013720_W10			7		FRCR2013720	French Creek	FRCR	Manual	13:15:00			2013
1482					0	11		2013-07-20 00:00:00	20			WESA	FRCR2013720_W11			7		FRCR2013720	French Creek	FRCR	Manual	13:30:00			2013
1483					0	1		2013-07-21 00:00:00	21			WESA	FRCR2013721_W1			7		FRCR2013721	French Creek	FRCR	Manual	11:00:00			2013
1484					0	2		2013-07-21 00:00:00	21			WESA	FRCR2013721_W2			7		FRCR2013721	French Creek	FRCR	Manual	11:15:00			2013
1485					0	3		2013-07-21 00:00:00	21			WESA	FRCR2013721_W3			7		FRCR2013721	French Creek	FRCR	Manual	11:30:00			2013
1486					0	4		2013-07-21 00:00:00	21			WESA	FRCR2013721_W4			7		FRCR2013721	French Creek	FRCR	Manual	11:45:00			2013
1487					0	5		2013-07-21 00:00:00	21			WESA	FRCR2013721_W5			7		FRCR2013721	French Creek	FRCR	Manual	12:00:00			2013
1488					0	6		2013-07-21 00:00:00	21			WESA	FRCR2013721_W6			7		FRCR2013721	French Creek	FRCR	Manual	12:15:00			2013
1489					0	7		2013-07-21 00:00:00	21			WESA	FRCR2013721_W7			7		FRCR2013721	French Creek	FRCR	Manual	12:30:00			2013
1490					0	8		2013-07-21 00:00:00	21			WESA	FRCR2013721_W8			7		FRCR2013721	French Creek	FRCR	Manual	12:45:00			2013
1491					0	9		2013-07-21 00:00:00	21			WESA	FRCR2013721_W9			7		FRCR2013721	French Creek	FRCR	Manual	13:00:00			2013
1492					0	10		2013-07-21 00:00:00	21			WESA	FRCR2013721_W10			7		FRCR2013721	French Creek	FRCR	Manual	13:15:00			2013
1493					0	11		2013-07-21 00:00:00	21			WESA	FRCR2013721_W11			7		FRCR2013721	French Creek	FRCR	Manual	13:30:00			2013
1494					1	12	200	2013-07-21 00:00:00	21			WESA	FRCR2013721_W12		Direct Count (DC) 	7	Tidal Pond	FRCR2013721	French Creek	FRCR	Manual	13:45:00		WESA	2013
1495					3	13	200	2013-07-21 00:00:00	21			WESA	FRCR2013721_W13		Direct Count (DC) 	7	Tidal Pond	FRCR2013721	French Creek	FRCR	Manual	14:00:00		WESA	2013
1496					1	14	200	2013-07-21 00:00:00	21			WESA	FRCR2013721_W14		Direct Count (DC) 	7	Tidal Pond	FRCR2013721	French Creek	FRCR	Manual	14:15:00		WESA	2013
1497					0	15		2013-07-21 00:00:00	21			WESA	FRCR2013721_W15			7		FRCR2013721	French Creek	FRCR	Manual	14:30:00			2013
1498					30	1	200	2013-07-20 00:00:00	20	2) Medium dense		WESA	RBBP2013720_W1		Estimation (Est)	7	Only viewed in flight - too much glare to see when resting; 	RBBP2013720	Roberts Bank	RBBP	Manual	14:30:00		Peeps	2013
1499					10	2		2013-07-20 00:00:00	20	2) Medium dense		WESA	RBBP2013720_W2		Estimation (Est)	7	Flying in area of above	RBBP2013720	Roberts Bank	RBBP	Manual	14:45:00		Peeps	2013
1500					10	3		2013-07-20 00:00:00	20	1) Spread-out		WESA	RBBP2013720_W3		Estimation (Est)	7	Very hard to see due to glare - at least 10 small peeps. Sp. Ukn	RBBP2013720	Roberts Bank	RBBP	Manual	15:00:00		Peeps	2013
1501					90	4	600	2013-07-20 00:00:00	20	1) Spread-out		WESA	RBBP2013720_W4		Estimation (Est)	7	2 flocks 80 + 10, far off counting small moving shorebirds. 10 dense; 80, spread-out	RBBP2013720	Roberts Bank	RBBP	Manual	15:15:00		Peeps	2013
1502					530	5	200	2013-07-20 00:00:00	20	2) Medium dense		WESA	RBBP2013720_W5		Estimation (Est)	7	30 in near point spread out, ~200 landed 300 flying	RBBP2013720	Roberts Bank	RBBP	Manual	15:30:00		Peeps	2013
1503					740	6	60	2013-07-20 00:00:00	20	2) Medium dense		WESA	RBBP2013720_W6		Estimation (Est)	7	340 flock + 400 flock	RBBP2013720	Roberts Bank	RBBP	Manual	15:45:00		Peeps	2013
1504					500	7	5	2013-07-20 00:00:00	20	4) Medium-Thick		WESA	RBBP2013720_W7		Estimation (Est)	7	~1556 no. 150 BBPL left and flew towards fields. 100 flew towards fields and south. ~400 close to shore and hard to count behind veg	RBBP2013720	Roberts Bank	RBBP	Manual	16:00:00		Peeps	2013
1505					280	8	1	2013-07-20 00:00:00	20	2) Medium dense		WESA	RBBP2013720_W8		Estimation (Est)	7	1610 ~ 200 flew SE south of farm house. 1615 ~280 along shore flew s. a few still dropping down along shoreline edge. Can't see shore - only view when flying	RBBP2013720	Roberts Bank	RBBP	Manual	16:15:00		Peeps	2013
1506					0	9		2013-07-20 00:00:00	20			WESA	RBBP2013720_W9			7		RBBP2013720	Roberts Bank	RBBP	Manual	16:30:00			2013
1507					0	1		2013-07-21 00:00:00	21			WESA	RBBP2013721_W1			7		RBBP2013721	Roberts Bank	RBBP	Manual	15:00:00			2013
1508					200	2	2000	2013-07-21 00:00:00	21	3) Dense		WESA	RBBP2013721_W2		Estimation (Est)	7	100 s of mumblies 100 very far off. Weather same as yesterday . 1 person far off along water edge	RBBP2013721	Roberts Bank	RBBP	Manual	15:15:00		Peeps	2013
1509					50	3		2013-07-21 00:00:00	21			WESA	RBBP2013721_W3		Estimation (Est)	7	flying	RBBP2013721	Roberts Bank	RBBP	Manual	15:30:00		Peeps	2013
1510					250	4		2013-07-21 00:00:00	21	1) Spread-out		WESA	RBBP2013721_W4		Estimation (Est)	7	200 flying. 50 far off near pt. spread-out w/ BBPL	RBBP2013721	Roberts Bank	RBBP	Manual	15:45:00		Peeps	2013
1511					380	5		2013-07-21 00:00:00	21			WESA	RBBP2013721_W5		Estimation (Est)	7	approx 100 flying, 100 sitting, 180 sitting	RBBP2013721	Roberts Bank	RBBP	Manual	16:00:00		Peeps	2013
1512					750	6		2013-07-21 00:00:00	21			WESA	RBBP2013721_W6		Estimation (Est)	7	far off 550, 200 thick + far too	RBBP2013721	Roberts Bank	RBBP	Manual	16:15:00		Peeps	2013
1513					500	7		2013-07-21 00:00:00	21	1) Spread-out		WESA	RBBP2013721_W7		Estimation (Est)	7	flying and spread-out along shoreline BBPL starting to leave site for fields. 1640 - flying along shore and all flew away -scattered	RBBP2013721	Roberts Bank	RBBP	Manual	16:30:00		Peeps	2013
1514					0	8		2013-07-21 00:00:00	21			WESA	RBBP2013721_W8			7		RBBP2013721	Roberts Bank	RBBP	Manual	16:45:00			2013
1515					0	1		2013-07-20 00:00:00	20			WESA	PIPE2013720_W1			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	13:30:00			2013
1516					0	2		2013-07-20 00:00:00	20			WESA	PIPE2013720_W2			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	13:45:00			2013
1517					0	3		2013-07-20 00:00:00	20			WESA	PIPE2013720_W3			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	14:00:00			2013
1518					0	4		2013-07-20 00:00:00	20			WESA	PIPE2013720_W4			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	14:15:00			2013
1519					0	5		2013-07-20 00:00:00	20			WESA	PIPE2013720_W5			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	14:30:00			2013
1520					0	6		2013-07-20 00:00:00	20			WESA	PIPE2013720_W6			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	14:45:00			2013
1521					0	7		2013-07-20 00:00:00	20			WESA	PIPE2013720_W7			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	15:00:00			2013
1522					0	8		2013-07-20 00:00:00	20			WESA	PIPE2013720_W8			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	15:15:00			2013
1523					0	9		2013-07-20 00:00:00	20			WESA	PIPE2013720_W9			7		PIPE2013720	Pipers Lagoon	PIPE	Manual	15:30:00			2013
1524					0	1		2013-07-21 00:00:00	21			WESA	PIPE2013721_W1			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	14:30:00			2013
1525					0	2		2013-07-21 00:00:00	21			WESA	PIPE2013721_W2			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	14:45:00			2013
1526					0	3		2013-07-21 00:00:00	21			WESA	PIPE2013721_W3			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	15:00:00			2013
1527					0	4		2013-07-21 00:00:00	21			WESA	PIPE2013721_W4			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	15:15:00			2013
1528					0	5		2013-07-21 00:00:00	21			WESA	PIPE2013721_W5			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	15:30:00			2013
1529					0	6		2013-07-21 00:00:00	21			WESA	PIPE2013721_W6			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	15:45:00			2013
1530					0	7		2013-07-21 00:00:00	21			WESA	PIPE2013721_W7			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	16:00:00			2013
1531					0	8		2013-07-21 00:00:00	21			WESA	PIPE2013721_W8			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	16:15:00			2013
1532					0	9		2013-07-21 00:00:00	21			WESA	PIPE2013721_W9			7		PIPE2013721	Pipers Lagoon	PIPE	Manual	16:30:00			2013
1533					4	1	3	2013-07-19 00:00:00	19	1) Spread-out		WESA	WITT2013719_W1		Direct Count (DC) 	7	3 killdear on exponsed flat 30m across. 	WITT2013719	Wittys Lagoon	WITT	Manual	08:00:00		WESA	2013
1534					8	2	down 3 cm	2013-07-19 00:00:00	19	1) Spread-out		WESA	WITT2013719_W2		Direct Count (DC) 	7	viewed from alone on trail	WITT2013719	Wittys Lagoon	WITT	Manual	08:15:00		WESA	2013
1535					15	3		2013-07-19 00:00:00	19	3) Dense		WESA	WITT2013719_W3		Direct Count (DC) 	7	flying on and off small point will eaarlier obs	WITT2013719	Wittys Lagoon	WITT	Manual	08:30:00		WESA	2013
1536					7	4	more flats exposed down another 3cm	2013-07-19 00:00:00	19	1) Spread-out		WESA	WITT2013719_W4		Direct Count (DC) 	7	same place feeding	WITT2013719	Wittys Lagoon	WITT	Manual	08:45:00		WESA	2013
1537					3	5		2013-07-19 00:00:00	19	1) Spread-out		WESA	WITT2013719_W5		Direct Count (DC) 	7	morved towards mouth of inlet on central channel flat	WITT2013719	Wittys Lagoon	WITT	Manual	09:00:00		WESA	2013
1538					15	6	highly variable > 3m	2013-07-19 00:00:00	19	2) Medium dense		WESA	WITT2013719_W6		Direct Count (DC) 	7	more flats exposed bit more or less original site	WITT2013719	Wittys Lagoon	WITT	Manual	09:15:00		WESA	2013
1539					15	7		2013-07-19 00:00:00	19			WESA	WITT2013719_W7		Direct Count (DC) 	7	moving to inner tip of channel flat no other acting in inlet	WITT2013719	Wittys Lagoon	WITT	Manual	09:30:00		WESA	2013
1540					15	8	highly variable only down 10cm from 0807	2013-07-19 00:00:00	19			WESA	WITT2013719_W8		Direct Count (DC) 	7	. No alone, him on cagent expanse of exposed flat, no other activity	WITT2013719	Wittys Lagoon	WITT	Manual	09:45:00		WESA	2013
1541					0	9		2013-07-19 00:00:00	19			WESA	WITT2013719_W9			7	at 950 4 V.large dogs runing around outer flats	WITT2013719	Wittys Lagoon	WITT	Manual	10:00:00			2013
1542					0	10		2013-07-19 00:00:00	19			WESA	WITT2013719_W10			7		WITT2013719	Wittys Lagoon	WITT	Manual	10:15:00			2013
1543					0	11		2013-07-19 00:00:00	19			WESA	WITT2013719_W11			7		WITT2013719	Wittys Lagoon	WITT	Manual	10:30:00			2013
1544					9	1	2	2013-07-20 00:00:00	20	2) Medium dense		WESA	WITT2013720_W1		Direct Count (DC) 	7	mud flats in siale mouth of lagoon, only edges of other areas exposed. Still outlflow breeze	WITT2013720	Wittys Lagoon	WITT	Manual	08:00:00		WESA	2013
1545					16	2		2013-07-20 00:00:00	20	2) Medium dense		WESA	WITT2013720_W2		Direct Count (DC) 	7		WITT2013720	Wittys Lagoon	WITT	Manual	08:15:00		WESA	2013
1546					16	3		2013-07-20 00:00:00	20	1) Spread-out		WESA	WITT2013720_W3		Direct Count (DC) 	7	intermittent out flow breeze	WITT2013720	Wittys Lagoon	WITT	Manual	08:30:00		WESA	2013
1547					16	4		2013-07-20 00:00:00	20	2) Medium dense		WESA	WITT2013720_W4		Direct Count (DC) 	7	moveal somewhat west at flats exposed on south edge of west salt marsh	WITT2013720	Wittys Lagoon	WITT	Manual	08:45:00		WESA	2013
1548					16	5		2013-07-20 00:00:00	20	1) Spread-out		WESA	WITT2013720_W5		Direct Count (DC) 	7		WITT2013720	Wittys Lagoon	WITT	Manual	09:00:00		WESA	2013
1549					16	6		2013-07-20 00:00:00	20	1) Spread-out		WESA	WITT2013720_W6		Direct Count (DC) 	7	birds flew up circled and landed 10m farther from tideline	WITT2013720	Wittys Lagoon	WITT	Manual	09:15:00		WESA	2013
1550					16	7		2013-07-20 00:00:00	20	2) Medium dense		WESA	WITT2013720_W7		Direct Count (DC) 	7	BAEA flew across mouth of inlet flushed all GBHE and MALL but not WESA. East to west over sand spit	WITT2013720	Wittys Lagoon	WITT	Manual	09:30:00		WESA	2013
1551					20	8		2013-07-20 00:00:00	20	1) Spread-out		WESA	WITT2013720_W8		Direct Count (DC) 	7		WITT2013720	Wittys Lagoon	WITT	Manual	09:45:00		WESA	2013
1552					19	9	4	2013-07-20 00:00:00	20	1) Spread-out		WESA	WITT2013720_W9		Direct Count (DC) 	7	mudflats in middle beginning to show	WITT2013720	Wittys Lagoon	WITT	Manual	10:00:00		WESA	2013
1553					0	10		2013-07-20 00:00:00	20			WESA	WITT2013720_W10			7	merlin swooped low from sandspit - half harted purseued flock into area	WITT2013720	Wittys Lagoon	WITT	Manual	10:15:00			2013
1554					0	11		2013-07-20 00:00:00	20			WESA	WITT2013720_W11			7		WITT2013720	Wittys Lagoon	WITT	Manual	10:30:00			2013
1555					0	1		2013-07-21 00:00:00	21			WESA	WITT2013721_W1			7	no breeze at all. Tide higher than yesterday @ 0800	WITT2013721	Wittys Lagoon	WITT	Manual	08:30:00			2013
1556					0	2		2013-07-21 00:00:00	21			WESA	WITT2013721_W2			7	No breeze . 0850 2 BAEA fly up channel to head of inlet flushing CAGO, MALL, GBHE	WITT2013721	Wittys Lagoon	WITT	Manual	08:45:00			2013
1557					0	3		2013-07-21 00:00:00	21			WESA	WITT2013721_W3			7	dogs running on western salicornia marsh. Tide still higher than yesterday at 800	WITT2013721	Wittys Lagoon	WITT	Manual	09:00:00			2013
1558					0	4		2013-07-21 00:00:00	21			WESA	WITT2013721_W4			7		WITT2013721	Wittys Lagoon	WITT	Manual	09:15:00			2013
1559					0	5		2013-07-21 00:00:00	21			WESA	WITT2013721_W5			7	dogs on inner mudflat	WITT2013721	Wittys Lagoon	WITT	Manual	09:30:00			2013
1560					0	6		2013-07-21 00:00:00	21			WESA	WITT2013721_W6			7	dog on inner shore of sandpipt	WITT2013721	Wittys Lagoon	WITT	Manual	09:45:00			2013
1561					0	7		2013-07-21 00:00:00	21			WESA	WITT2013721_W7			7	end of survey - no activity	WITT2013721	Wittys Lagoon	WITT	Manual	10:00:00			2013
1562					0	1		2013-08-18 00:00:00	18			WESA	IONA2013818_W1			8		IONA2013818	Iona Island	IONA	Manual	13:00:00			2013
1563					0	2		2013-08-18 00:00:00	18			WESA	IONA2013818_W2			8		IONA2013818	Iona Island	IONA	Manual	13:15:00			2013
1564					60	3		2013-08-18 00:00:00	18			WESA	IONA2013818_W3		Estimation (Est)	8	flock of ~60 WESA flew east along outfall pipe, flew all over flats and couldn't decide where to land	IONA2013818	Iona Island	IONA	Manual	13:30:00		WESA	2013
1565					60	4		2013-08-18 00:00:00	18	3) Dense		WESA	IONA2013818_W4		Estimation (Est)	8	same flock as at 13:30, they flew south leaving the site at 13:48. followed shoreline for the most part	IONA2013818	Iona Island	IONA	Manual	13:45:00		WESA	2013
1566					0	5		2013-08-18 00:00:00	18			WESA	IONA2013818_W5			8		IONA2013818	Iona Island	IONA	Manual	14:00:00			2013
1567					138	6		2013-08-18 00:00:00	18	3) Dense		WESA	IONA2013818_W6		Estimation (Est)	8	small flock wesas flying south over water 45 WESA. 93 foraging at shoreline. See map. Neareast 250m	IONA2013818	Iona Island	IONA	Manual	14:15:00		WESA	2013
1568					0	7		2013-08-18 00:00:00	18			WESA	IONA2013818_W7			8		IONA2013818	Iona Island	IONA	Manual	14:30:00			2013
1569					0	8		2013-08-18 00:00:00	18			WESA	IONA2013818_W8			8		IONA2013818	Iona Island	IONA	Manual	14:45:00			2013
1570					0	1		2013-08-19 00:00:00	19			WESA	IONA2013819_W1			8		IONA2013819	Iona Island	IONA	Manual	14:00:00			2013
1571					0	2		2013-08-19 00:00:00	19			WESA	IONA2013819_W2			8		IONA2013819	Iona Island	IONA	Manual	14:15:00			2013
1572					0	3		2013-08-19 00:00:00	19			WESA	IONA2013819_W3			8		IONA2013819	Iona Island	IONA	Manual	14:30:00			2013
1573					0	4		2013-08-19 00:00:00	19			WESA	IONA2013819_W4			8		IONA2013819	Iona Island	IONA	Manual	14:45:00			2013
1574					0	5		2013-08-19 00:00:00	19			WESA	IONA2013819_W5			8		IONA2013819	Iona Island	IONA	Manual	15:00:00			2013
1575					9	6		2013-08-19 00:00:00	19			WESA	IONA2013819_W6		Direct Count (DC) 	8	Flying over water circled and left going south	IONA2013819	Iona Island	IONA	Manual	15:15:00		WESA	2013
1576					0	7		2013-08-19 00:00:00	19			WESA	IONA2013819_W7			8		IONA2013819	Iona Island	IONA	Manual	15:30:00			2013
1577					7	1	200	2013-08-17 00:00:00	17			WESA	FRCR2013817_W1		Direct Count (DC) 	8	found on a tidal pond	FRCR2013817	French Creek	FRCR	Manual	12:00:00		WESA	2013
1578					1	2	100-20	2013-08-17 00:00:00	17			WESA	FRCR2013817_W2		Direct Count (DC) 	8	bird stayed past 1430 feeding then resting	FRCR2013817	French Creek	FRCR	Manual	12:15:00		WESA	2013
1579					1	3		2013-08-17 00:00:00	17			WESA	FRCR2013817_W3		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	12:30:00		WESA	2013
1580					1	4		2013-08-17 00:00:00	17			WESA	FRCR2013817_W4		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	12:45:00		WESA	2013
1581					1	5		2013-08-17 00:00:00	17			WESA	FRCR2013817_W5		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	13:00:00		WESA	2013
1582					1	6		2013-08-17 00:00:00	17			WESA	FRCR2013817_W6		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	13:15:00		WESA	2013
1583					1	7		2013-08-17 00:00:00	17			WESA	FRCR2013817_W7		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	13:30:00		WESA	2013
1584					1	8		2013-08-17 00:00:00	17			WESA	FRCR2013817_W8		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	13:45:00		WESA	2013
1585					1	9		2013-08-17 00:00:00	17			WESA	FRCR2013817_W9		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	14:00:00		WESA	2013
1586					1	10		2013-08-17 00:00:00	17			WESA	FRCR2013817_W10		Direct Count (DC) 	8		FRCR2013817	French Creek	FRCR	Manual	14:15:00		WESA	2013
1587					1	11		2013-08-17 00:00:00	17			WESA	FRCR2013817_W11		Direct Count (DC) 	8	Saw 3 lesa AT TIDAL POOL	FRCR2013817	French Creek	FRCR	Manual	14:30:00		WESA	2013
1588					12	1	200	2013-08-18 00:00:00	18			WESA	FRCR2013818_W1		Direct Count (DC) 	8	Flock foraged along the french creek near the tidal pond mentioned in other surveys. Only briefly foraged at that pond. Remained there until 1430	FRCR2013818	French Creek	FRCR	Manual	13:00:00		WESA	2013
1589					12	2		2013-08-18 00:00:00	18			WESA	FRCR2013818_W2		Direct Count (DC) 	8		FRCR2013818	French Creek	FRCR	Manual	13:15:00		WESA	2013
